UNIXTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,MonthOfYear,DayOfYear,WeekOfYear,TimeOfDay(h),TimeOfDay(m),TimeOfDay(s),DayLength(s)
1474743019,612.65,60,30.49,81,13.48,2.25,9,268,38,8,530,31819,43500
1474742725,593.14,60,30.49,81,23.62,0.0,9,268,38,8,525,31525,43500
1474742421,566.04,60,30.48,83,54.16,3.37,9,268,38,8,520,31221,43500
1474742120,547.06,60,30.48,83,27.45,1.12,9,268,38,8,515,30920,43500
1474741822,530.87,60,30.48,85,44.63,2.25,9,268,38,8,510,30622,43500
1474741521,498.45,60,30.48,86,54.02,0.0,9,268,38,8,505,30321,43500
1474741219,475.13,60,30.48,85,66.62,0.0,9,268,38,8,500,30019,43500
1474740919,451.15,60,30.48,87,20.02,1.12,9,268,38,8,495,29719,43500
1474740621,436.02,60,30.48,87,116.51,2.25,9,268,38,8,490,29421,43500
1474740320,421.08,60,30.48,88,116.55,1.12,9,268,38,8,485,29120,43500
1474740020,406.51,59,30.48,88,120.34,1.12,9,268,38,8,480,28820,43500
1474739719,377.59,59,30.48,88,90.0,0.0,9,268,38,7,475,28519,43500
1474739422,350.74,58,30.47,88,117.4,3.37,9,268,38,7,470,28222,43500
1474739122,346.35,57,30.47,90,136.36,3.37,9,268,38,7,465,27922,43500
1474738819,334.44,56,30.47,91,86.36,1.12,9,268,38,7,460,27619,43500
1474738524,312.36,55,30.47,94,86.49,2.25,9,268,38,7,455,27324,43500
1474738225,290.54,53,30.47,96,176.39,1.12,9,268,38,7,450,27025,43500
1474737922,266.95,52,30.47,96,176.38,1.12,9,268,38,7,445,26722,43500
1474737621,240.91,51,30.46,95,176.38,3.37,9,268,38,7,440,26421,43500
1474737318,214.19,51,30.46,96,176.37,4.5,9,268,38,7,435,26118,43500
1474737019,185.15,50,30.46,97,176.33,3.37,9,268,38,7,430,25819,43500
1474736722,54.22,50,30.46,96,174.36,3.37,9,268,38,7,425,25522,43500
1474736425,29.84,49,30.46,96,174.34,3.37,9,268,38,7,420,25225,43500
1474736123,28.06,49,30.46,95,174.3,2.25,9,268,38,6,415,24923,43500
1474735822,26.52,49,30.46,94,174.31,4.5,9,268,38,6,410,24622,43500
1474735518,24.35,49,30.45,94,173.4,3.37,9,268,38,6,405,24318,43500
1474735219,22.19,49,30.45,93,171.42,4.5,9,268,38,6,400,24019,43500
1474734920,20.04,49,30.45,93,176.43,3.37,9,268,38,6,395,23720,43500
1474734619,17.38,49,30.45,93,176.83,5.62,9,268,38,6,390,23419,43500
1474734320,14.36,49,30.45,93,174.47,5.62,9,268,38,6,385,23120,43500
1474734020,11.69,49,30.45,93,176.07,6.75,9,268,38,6,380,22820,43500
1474733723,8.25,49,30.45,93,178.45,6.75,9,268,38,6,375,22523,43500
1474733423,5.67,49,30.45,94,179.74,7.87,9,268,38,6,370,22223,43500
1474733118,3.18,49,30.45,94,178.3,7.87,9,268,38,6,365,21918,43500
1474732824,1.72,49,30.44,94,178.82,6.75,9,268,38,6,360,21624,43500
1474732518,1.24,49,30.44,95,177.88,5.62,9,268,38,5,355,21318,43500
1474732221,1.23,48,30.44,95,176.88,6.75,9,268,38,5,350,21021,43500
1474731926,1.19,48,30.44,95,177.39,7.87,9,268,38,5,345,20726,43500
1474731619,1.2,48,30.44,95,177.78,5.62,9,268,38,5,340,20419,43500
1474731325,1.18,48,30.44,95,178.79,5.62,9,268,38,5,335,20125,43500
1474731019,1.21,48,30.44,95,187.01,4.5,9,268,38,5,330,19819,43500
1474730722,1.2,48,30.44,95,186.2,2.25,9,268,38,5,325,19522,43500
1474730420,1.25,48,30.44,95,186.39,2.25,9,268,38,5,320,19220,43500
1474730123,1.24,48,30.44,95,184.48,5.62,9,268,38,5,315,18923,43500
1474729822,1.23,49,30.44,95,184.43,2.25,9,268,38,5,310,18622,43500
1474729522,1.24,49,30.44,95,184.43,3.37,9,268,38,5,305,18322,43500
1474729224,1.24,49,30.44,95,184.42,4.5,9,268,38,5,300,18024,43500
1474728934,1.22,49,30.44,95,182.53,4.5,9,268,38,4,295,17734,43500
1474728618,1.22,49,30.44,96,183.33,5.62,9,268,38,4,290,17418,43500
1474728321,1.24,49,30.44,96,182.85,6.75,9,268,38,4,285,17121,43500
1474728021,1.22,49,30.44,96,176.22,6.75,9,268,38,4,280,16821,43500
1474727723,1.22,49,30.44,97,170.88,4.5,9,268,38,4,275,16523,43500
1474727423,1.23,49,30.44,96,169.21,4.5,9,268,38,4,270,16223,43500
1474727119,1.25,49,30.44,96,167.31,4.5,9,268,38,4,265,15919,43500
1474726821,1.24,49,30.44,96,169.13,5.62,9,268,38,4,260,15621,43500
1474726521,1.22,49,30.44,96,168.32,4.5,9,268,38,4,255,15321,43500
1474726220,1.24,49,30.44,96,166.61,4.5,9,268,38,4,250,15020,43500
1474725920,1.25,49,30.44,96,166.58,3.37,9,268,38,4,245,14720,43500
1474725624,1.24,49,30.44,96,166.58,2.25,9,268,38,4,240,14424,43500
1474725320,1.23,49,30.44,96,166.57,2.25,9,268,38,3,235,14120,43500
1474725023,1.26,50,30.44,96,166.57,2.25,9,268,38,3,230,13823,43500
1474724735,1.24,50,30.44,98,166.57,2.25,9,268,38,3,225,13535,43500
1474724419,1.22,50,30.44,97,166.57,0.0,9,268,38,3,220,13219,43500
1474724118,1.26,50,30.44,96,166.56,2.25,9,268,38,3,215,12918,43500
1474723820,1.23,50,30.44,96,180.77,3.37,9,268,38,3,210,12620,43500
1474723522,1.24,50,30.44,96,177.78,3.37,9,268,38,3,205,12322,43500
1474723222,1.27,50,30.44,97,176.13,4.5,9,268,38,3,200,12022,43500
1474722922,1.24,50,30.44,97,192.5,5.62,9,268,38,3,195,11722,43500
1474722620,1.24,50,30.44,98,189.77,6.75,9,268,38,3,190,11420,43500
1474722320,1.25,50,30.44,98,190.26,6.75,9,268,38,3,185,11120,43500
1474722021,1.21,50,30.44,98,186.98,6.75,9,268,38,3,180,10821,43500
1474721727,1.21,50,30.45,99,185.47,3.37,9,268,38,2,175,10527,43500
1474721423,1.22,50,30.44,98,185.47,4.5,9,268,38,2,170,10223,43500
1474721125,1.29,50,30.45,98,183.69,3.37,9,268,38,2,165,9925,43500
1474720838,1.22,50,30.45,98,183.69,2.25,9,268,38,2,160,9638,43500
1474720520,1.23,50,30.45,98,180.64,3.37,9,268,38,2,155,9320,43500
1474720220,1.23,50,30.45,98,179.17,3.37,9,268,38,2,150,9020,43500
1474719918,1.23,50,30.45,98,179.17,3.37,9,268,38,2,145,8718,43500
1474719621,1.25,50,30.45,98,179.17,2.25,9,268,38,2,140,8421,43500
1474719318,1.23,51,30.45,98,179.17,3.37,9,268,38,2,135,8118,43500
1474719021,1.25,51,30.45,98,179.17,2.25,9,268,38,2,130,7821,43500
1474718723,1.23,51,30.45,98,179.17,2.25,9,268,38,2,125,7523,43500
1474718419,1.23,51,30.45,98,179.17,3.37,9,268,38,2,120,7219,43500
1474718119,1.22,51,30.46,98,179.18,3.37,9,268,38,1,115,6919,43500
1474717820,1.25,51,30.46,98,179.17,3.37,9,268,38,1,110,6620,43500
1474717520,1.23,51,30.46,98,179.32,3.37,9,268,38,1,105,6320,43500
1474717224,1.23,51,30.46,98,184.58,2.25,9,268,38,1,100,6024,43500
1474716918,1.29,51,30.46,98,184.64,3.37,9,268,38,1,95,5718,43500
1474716626,1.26,51,30.46,98,186.28,4.5,9,268,38,1,90,5426,43500
1474716322,1.26,51,30.47,98,185.87,5.62,9,268,38,1,85,5122,43500
1474716024,1.22,51,30.47,98,185.87,4.5,9,268,38,1,80,4824,43500
1474715719,1.21,51,30.47,98,185.86,4.5,9,268,38,1,75,4519,43500
1474715426,1.23,51,30.47,98,185.78,4.5,9,268,38,1,70,4226,43500
1474714826,1.24,52,30.47,97,184.74,4.5,9,268,38,1,60,3626,43500
1474714221,1.23,52,30.48,97,184.54,3.37,9,268,38,0,50,3021,43500
1474713921,1.26,52,30.48,97,184.54,2.25,9,268,38,0,45,2721,43500
1474713618,1.25,53,30.48,97,184.54,2.25,9,268,38,0,40,2418,43500
1474713319,1.24,53,30.48,97,184.54,2.25,9,268,38,0,35,2119,43500
1474713020,1.23,53,30.48,97,184.54,2.25,9,268,38,0,30,1820,43500
1474712722,1.22,54,30.48,96,185.41,2.25,9,268,38,0,25,1522,43500
1474712421,1.22,54,30.48,97,186.1,2.25,9,268,38,0,20,1221,43500
1474711821,1.26,54,30.48,97,186.14,0.0,9,268,38,0,10,621,43500
1474711520,1.24,54,30.48,98,186.14,0.0,9,268,38,0,5,320,43500
1474711222,1.25,54,30.48,98,186.14,0.0,9,268,38,0,0,22,43500
1474710919,1.23,54,30.48,98,186.14,0.0,9,267,38,23,1435,86119,43560
1474710618,1.26,53,30.48,98,186.14,1.12,9,267,38,23,1430,85818,43560
1474710323,1.25,53,30.48,98,119.22,2.25,9,267,38,23,1425,85523,43560
1474710019,1.25,53,30.48,99,117.45,0.0,9,267,38,23,1420,85219,43560
1474709723,1.23,53,30.48,99,115.46,0.0,9,267,38,23,1415,84923,43560
1474709420,1.22,53,30.48,98,157.27,4.5,9,267,38,23,1410,84620,43560
1474709118,1.27,53,30.48,98,189.16,3.37,9,267,38,23,1405,84318,43560
1474708821,1.23,53,30.48,98,249.87,2.25,9,267,38,23,1400,84021,43560
1474708522,1.24,54,30.48,98,249.89,2.25,9,267,38,23,1395,83722,43560
1474708221,1.25,53,30.49,98,221.24,3.37,9,267,38,23,1390,83421,43560
1474707923,1.24,53,30.49,98,216.54,5.62,9,267,38,23,1385,83123,43560
1474707621,1.26,53,30.49,99,144.34,3.37,9,267,38,23,1380,82821,43560
1474707327,1.25,53,30.49,99,166.37,5.62,9,267,38,22,1375,82527,43560
1474707020,1.21,53,30.49,99,166.72,1.12,9,267,38,22,1370,82220,43560
1474706720,1.23,53,30.49,100,168.01,3.37,9,267,38,22,1365,81920,43560
1474706423,1.26,53,30.49,100,163.68,3.37,9,267,38,22,1360,81623,43560
1474706123,1.23,53,30.49,100,130.08,1.12,9,267,38,22,1355,81323,43560
1474705820,1.25,53,30.49,100,152.83,3.37,9,267,38,22,1350,81020,43560
1474705523,1.26,53,30.49,100,65.59,2.25,9,267,38,22,1345,80723,43560
1474705224,1.26,53,30.49,101,122.91,1.12,9,267,38,22,1340,80424,43560
1474704922,1.26,53,30.49,101,124.99,1.12,9,267,38,22,1335,80122,43560
1474704620,1.26,53,30.49,101,111.26,1.12,9,267,38,22,1330,79820,43560
1474704321,1.22,54,30.49,101,95.18,0.0,9,267,38,22,1325,79521,43560
1474704023,1.24,54,30.49,101,144.83,2.25,9,267,38,22,1320,79223,43560
1474703721,1.24,54,30.49,101,146.96,2.25,9,267,38,21,1315,78921,43560
1474703422,1.25,54,30.49,101,146.96,1.12,9,267,38,21,1310,78622,43560
1474703119,1.27,54,30.49,101,146.96,3.37,9,267,38,21,1305,78319,43560
1474702819,1.25,54,30.49,101,146.96,4.5,9,267,38,21,1300,78019,43560
1474702525,1.25,53,30.49,101,145.53,2.25,9,267,38,21,1295,77725,43560
1474702223,1.25,54,30.49,101,147.51,3.37,9,267,38,21,1290,77423,43560
1474701922,1.24,54,30.49,101,151.51,3.37,9,267,38,21,1285,77122,43560
1474701622,1.22,54,30.49,101,132.88,3.37,9,267,38,21,1280,76822,43560
1474701320,1.22,54,30.49,101,129.13,1.12,9,267,38,21,1275,76520,43560
1474701021,1.26,54,30.49,101,129.12,0.0,9,267,38,21,1270,76221,43560
1474700720,1.25,54,30.49,101,129.12,0.0,9,267,38,21,1265,75920,43560
1474700421,1.25,54,30.49,101,129.12,1.12,9,267,38,21,1260,75621,43560
1474700118,1.24,54,30.49,101,129.16,2.25,9,267,38,20,1255,75318,43560
1474699824,1.24,54,30.49,101,128.02,1.12,9,267,38,20,1250,75024,43560
1474699523,1.26,54,30.48,101,134.3,0.0,9,267,38,20,1245,74723,43560
1474699222,1.25,54,30.48,101,134.3,2.25,9,267,38,20,1240,74422,43560
1474698920,1.25,54,30.48,101,134.31,2.25,9,267,38,20,1235,74120,43560
1474698621,1.25,54,30.48,101,132.89,1.12,9,267,38,20,1230,73821,43560
1474698319,1.26,54,30.48,101,135.18,2.25,9,267,38,20,1225,73519,43560
1474698021,1.24,54,30.48,101,155.62,2.25,9,267,38,20,1220,73221,43560
1474697725,1.26,54,30.48,101,139.63,4.5,9,267,38,20,1215,72925,43560
1474697420,1.24,54,30.48,101,151.08,2.25,9,267,38,20,1210,72620,43560
1474697119,1.22,54,30.48,101,95.08,1.12,9,267,38,20,1205,72319,43560
1474696819,1.24,54,30.48,101,128.48,2.25,9,267,38,20,1200,72019,43560
1474696522,1.26,54,30.47,101,114.84,3.37,9,267,38,19,1195,71722,43560
1474696223,1.27,54,30.47,101,75.88,2.25,9,267,38,19,1190,71423,43560
1474695918,1.27,54,30.47,101,77.77,1.12,9,267,38,19,1185,71118,43560
1474695624,1.26,54,30.47,101,90.61,3.37,9,267,38,19,1180,70824,43560
1474695323,1.24,54,30.47,101,81.62,3.37,9,267,38,19,1175,70523,43560
1474695021,1.27,54,30.47,101,69.29,5.62,9,267,38,19,1170,70221,43560
1474694723,1.27,54,30.47,101,68.36,2.25,9,267,38,19,1165,69923,43560
1474694422,1.25,54,30.46,101,68.53,4.5,9,267,38,19,1160,69622,43560
1474694124,1.25,54,30.46,101,51.65,3.37,9,267,38,19,1155,69324,43560
1474693819,1.25,54,30.46,101,90.97,2.25,9,267,38,19,1150,69019,43560
1474693521,1.26,55,30.46,101,95.63,2.25,9,267,38,19,1145,68721,43560
1474693222,1.24,55,30.46,101,68.93,4.5,9,267,38,19,1140,68422,43560
1474692923,1.23,55,30.46,101,99.54,3.37,9,267,38,18,1135,68123,43560
1474692621,1.23,55,30.45,101,100.2,3.37,9,267,38,18,1130,67821,43560
1474692319,1.24,55,30.45,101,63.16,2.25,9,267,38,18,1125,67519,43560
1474692024,1.24,55,30.45,101,47.56,2.25,9,267,38,18,1120,67224,43560
1474691724,1.24,55,30.45,100,89.07,2.25,9,267,38,18,1115,66924,43560
1474691422,1.26,55,30.45,100,90.43,3.37,9,267,38,18,1110,66622,43560
1474691119,1.26,55,30.45,100,53.96,4.5,9,267,38,18,1105,66319,43560
1474690822,1.26,55,30.45,100,57.09,2.25,9,267,38,18,1100,66022,43560
1474690521,1.25,55,30.45,100,90.83,4.5,9,267,38,18,1095,65721,43560
1474690223,1.65,55,30.45,100,128.4,1.12,9,267,38,18,1090,65423,43560
1474689921,2.19,55,30.45,100,75.23,3.37,9,267,38,18,1085,65121,43560
1474689624,4.05,55,30.45,100,49.64,2.25,9,267,38,18,1080,64824,43560
1474689322,6.22,55,30.44,100,8.34,2.25,9,267,38,17,1075,64522,43560
1474689038,8.11,55,30.44,101,42.63,3.37,9,267,38,17,1070,64238,43560
1474688719,8.93,55,30.44,101,64.78,1.12,9,267,38,17,1065,63919,43560
1474688420,10.67,54,30.44,100,94.37,4.5,9,267,38,17,1060,63620,43560
1474688120,12.58,54,30.44,100,65.0,3.37,9,267,38,17,1055,63320,43560
1474687822,14.86,55,30.44,100,68.48,2.25,9,267,38,17,1050,63022,43560
1474687519,14.98,55,30.44,100,18.72,1.12,9,267,38,17,1045,62719,43560
1474687220,12.42,55,30.43,100,49.85,7.87,9,267,38,17,1040,62420,43560
1474686920,10.74,55,30.43,100,30.63,3.37,9,267,38,17,1035,62120,43560
1474686618,12.92,55,30.43,100,65.8,2.25,9,267,38,17,1030,61818,43560
1474686318,17.69,56,30.43,100,70.28,3.37,9,267,38,17,1025,61518,43560
1474686018,20.85,55,30.43,100,41.2,6.75,9,267,38,17,1020,61218,43560
1474685721,25.68,55,30.43,100,108.63,3.37,9,267,38,16,1015,60921,43560
1474685421,27.97,55,30.43,100,91.66,6.75,9,267,38,16,1010,60621,43560
1474685119,26.9,55,30.43,100,75.14,3.37,9,267,38,16,1005,60319,43560
1474684824,35.56,56,30.43,100,45.74,3.37,9,267,38,16,1000,60024,43560
1474684520,39.23,56,30.42,100,74.06,7.87,9,267,38,16,995,59720,43560
1474684219,49.38,56,30.42,100,300.65,5.62,9,267,38,16,990,59419,43560
1474683919,49.44,56,30.42,100,92.08,11.25,9,267,38,16,985,59119,43560
1474683622,34.76,56,30.42,99,64.91,4.5,9,267,38,16,980,58822,43560
1474683323,30.28,56,30.42,99,54.16,3.37,9,267,38,16,975,58523,43560
1474683022,29.99,56,30.42,99,32.23,9.0,9,267,38,16,970,58222,43560
1474682723,24.98,56,30.42,99,70.67,4.5,9,267,38,16,965,57923,43560
1474682419,26.77,57,30.42,99,65.43,12.37,9,267,38,16,960,57619,43560
1474682123,47.92,57,30.41,98,359.83,7.87,9,267,38,15,955,57323,43560
1474681820,80.96,57,30.42,98,42.35,2.25,9,267,38,15,950,57020,43560
1474681522,63.46,57,30.41,97,33.66,7.87,9,267,38,15,945,56722,43560
1474681221,111.52,57,30.41,97,84.6,3.37,9,267,38,15,940,56421,43560
1474680919,97.48,58,30.41,96,43.84,5.62,9,267,38,15,935,56119,43560
1474680623,94.71,58,30.41,94,43.32,13.5,9,267,38,15,930,55823,43560
1474680323,152.77,58,30.41,93,66.02,3.37,9,267,38,15,925,55523,43560
1474680022,142.64,59,30.41,92,100.37,5.62,9,267,38,15,920,55222,43560
1474679720,124.54,59,30.41,91,25.39,10.12,9,267,38,15,915,54920,43560
1474679418,84.63,60,30.41,83,31.72,4.5,9,267,38,15,910,54618,43560
1474679120,86.85,61,30.41,80,123.12,5.62,9,267,38,15,905,54320,43560
1474678824,94.63,61,30.41,80,94.26,2.25,9,267,38,15,900,54024,43560
1474678518,79.52,61,30.41,79,61.73,4.5,9,267,38,14,895,53718,43560
1474678219,153.51,62,30.41,81,125.94,6.75,9,267,38,14,890,53419,43560
1474677920,236.1,61,30.41,82,183.44,2.25,9,267,38,14,885,53120,43560
1474677621,432.56,61,30.41,80,348.0,4.5,9,267,38,14,880,52821,43560
1474677319,246.84,60,30.42,81,106.18,2.25,9,267,38,14,875,52519,43560
1474677023,225.69,60,30.42,83,138.58,5.62,9,267,38,14,870,52223,43560
1474676721,158.58,60,30.42,81,122.44,7.87,9,267,38,14,865,51921,43560
1474676421,118.23,60,30.42,81,167.42,3.37,9,267,38,14,860,51621,43560
1474676122,113.1,60,30.42,83,140.55,4.5,9,267,38,14,855,51322,43560
1474675821,117.45,60,30.42,82,131.23,5.62,9,267,38,14,850,51021,43560
1474675521,146.35,60,30.42,82,127.75,6.75,9,267,38,14,845,50721,43560
1474675226,196.76,60,30.42,81,138.26,7.87,9,267,38,14,840,50426,43560
1474674920,222.41,60,30.43,84,100.04,6.75,9,267,38,13,835,50120,43560
1474674621,196.92,60,30.43,83,79.8,5.62,9,267,38,13,830,49821,43560
1474674325,234.07,60,30.43,84,90.99,6.75,9,267,38,13,825,49525,43560
1474674022,780.8,59,30.43,85,181.99,4.5,9,267,38,13,820,49222,43560
1474673719,185.57,59,30.43,83,141.74,11.25,9,267,38,13,815,48919,43560
1474673423,212.64,60,30.43,84,63.75,4.5,9,267,38,13,810,48623,43560
1474673121,201.73,60,30.43,83,138.76,10.12,9,267,38,13,805,48321,43560
1474672825,188.92,60,30.43,82,111.5,9.0,9,267,38,13,800,48025,43560
1474672520,134.27,60,30.44,82,102.37,9.0,9,267,38,13,795,47720,43560
1474672220,153.38,61,30.44,82,109.84,5.62,9,267,38,13,790,47420,43560
1474671921,213.3,61,30.44,82,63.37,9.0,9,267,38,13,785,47121,43560
1474671623,229.99,62,30.44,82,67.49,3.37,9,267,38,13,780,46823,43560
1474671320,307.8,61,30.44,82,130.32,7.87,9,267,38,12,775,46520,43560
1474671019,393.29,61,30.44,83,29.23,5.62,9,267,38,12,770,46219,43560
1474670718,412.59,60,30.44,86,95.87,6.75,9,267,38,12,765,45918,43560
1474670421,423.09,60,30.44,85,6.28,3.37,9,267,38,12,760,45621,43560
1474670118,298.33,60,30.45,85,110.22,7.87,9,267,38,12,755,45318,43560
1474669824,259.37,60,30.45,85,73.39,6.75,9,267,38,12,750,45024,43560
1474669523,222.39,60,30.45,85,119.22,7.87,9,267,38,12,745,44723,43560
1474669220,181.93,61,30.45,85,121.03,12.37,9,267,38,12,740,44420,43560
1474668922,179.84,61,30.45,85,111.97,6.75,9,267,38,12,735,44122,43560
1474668620,248.27,62,30.45,82,124.92,5.62,9,267,38,12,730,43820,43560
1474668326,587.78,62,30.45,85,127.16,15.75,9,267,38,12,725,43526,43560
1474668019,1328.5,60,30.45,89,55.83,7.87,9,267,38,12,720,43219,43560
1474667721,786.09,59,30.45,91,100.02,11.25,9,267,38,11,715,42921,43560
1474667421,565.27,59,30.45,94,73.51,3.37,9,267,38,11,710,42621,43560
1474667122,665.15,58,30.46,94,63.16,5.62,9,267,38,11,705,42322,43560
1474666822,445.51,59,30.46,94,81.71,4.5,9,267,38,11,700,42022,43560
1474666522,454.01,59,30.46,94,56.99,6.75,9,267,38,11,695,41722,43560
1474666219,1020.81,59,30.46,94,55.28,7.87,9,267,38,11,690,41419,43560
1474665919,625.34,60,30.46,93,93.7,7.87,9,267,38,11,685,41119,43560
1474665621,700.9,61,30.46,92,59.46,9.0,9,267,38,11,680,40821,43560
1474665321,1236.32,61,30.46,87,38.02,10.12,9,267,38,11,675,40521,43560
1474665023,429.38,62,30.46,83,58.62,11.25,9,267,38,11,670,40223,43560
1474664721,579.68,63,30.47,84,127.34,10.12,9,267,38,11,665,39921,43560
1474664420,496.0,63,30.47,83,148.11,9.0,9,267,38,11,660,39620,43560
1474664123,1069.95,62,30.47,85,131.91,10.12,9,267,38,10,655,39323,43560
1474663821,1113.02,61,30.47,87,60.13,4.5,9,267,38,10,650,39021,43560
1474663524,996.62,61,30.47,87,36.5,2.25,9,267,38,10,645,38724,43560
1474663223,981.65,61,30.47,85,49.56,11.25,9,267,38,10,640,38423,43560
1474662923,891.65,62,30.47,85,62.82,4.5,9,267,38,10,635,38123,43560
1474662626,565.81,62,30.47,87,136.39,11.25,9,267,38,10,630,37826,43560
1474662325,481.7,62,30.47,90,172.81,9.0,9,267,38,10,625,37525,43560
1474662024,896.56,61,30.47,89,131.67,14.62,9,267,38,10,620,37224,43560
1474661721,907.94,61,30.47,92,157.79,5.62,9,267,38,10,615,36921,43560
1474661421,912.75,60,30.47,93,146.93,9.0,9,267,38,10,610,36621,43560
1474661123,928.91,59,30.47,94,157.1,4.5,9,267,38,10,605,36323,43560
1474660823,802.11,59,30.47,95,120.89,16.87,9,267,38,10,600,36023,43560
1474660523,753.65,58,30.47,97,127.81,13.5,9,267,38,9,595,35723,43560
1474660222,802.23,58,30.47,100,72.3,2.25,9,267,38,9,590,35422,43560
1474659926,490.68,57,30.47,101,138.22,10.12,9,267,38,9,585,35126,43560
1474659623,551.89,57,30.47,101,70.77,5.62,9,267,38,9,580,34823,43560
1474659326,826.05,56,30.47,101,98.4,10.12,9,267,38,9,575,34526,43560
1474659023,717.26,55,30.47,101,123.31,9.0,9,267,38,9,570,34223,43560
1474658726,803.58,55,30.47,100,55.47,4.5,9,267,38,9,565,33926,43560
1474658425,244.72,55,30.47,100,71.45,3.37,9,267,38,9,560,33625,43560
1474658121,232.9,55,30.47,100,21.48,5.62,9,267,38,9,555,33321,43560
1474657824,227.87,55,30.47,100,16.09,7.87,9,267,38,9,550,33024,43560
1474657518,157.22,55,30.47,100,107.21,7.87,9,267,38,9,545,32718,43560
1474657223,174.95,55,30.47,100,35.66,6.75,9,267,38,9,540,32423,43560
1474656922,245.22,54,30.47,100,15.45,5.62,9,267,38,8,535,32122,43560
1474656621,135.53,54,30.47,99,71.11,2.25,9,267,38,8,530,31821,43560
1474656322,149.97,55,30.47,99,75.75,5.62,9,267,38,8,525,31522,43560
1474656024,143.4,55,30.47,99,49.8,7.87,9,267,38,8,520,31224,43560
1474655726,179.84,55,30.47,99,49.8,3.37,9,267,38,8,515,30926,43560
1474655425,159.68,55,30.46,100,120.92,9.0,9,267,38,8,510,30625,43560
1474655130,211.62,55,30.46,100,114.54,11.25,9,267,38,8,505,30330,43560
1474654821,113.9,55,30.46,100,160.38,7.87,9,267,38,8,500,30021,43560
1474654523,189.55,55,30.46,101,106.77,4.5,9,267,38,8,495,29723,43560
1474654222,317.76,54,30.46,101,103.24,11.25,9,267,38,8,490,29422,43560
1474653919,420.58,54,30.46,101,58.32,5.62,9,267,38,8,485,29119,43560
1474653619,316.31,53,30.45,101,128.07,10.12,9,267,38,8,480,28819,43560
1474653324,132.12,53,30.45,101,94.04,5.62,9,267,38,7,475,28524,43560
1474653024,128.15,53,30.45,101,140.24,2.25,9,267,38,7,470,28224,43560
1474652723,154.81,52,30.45,101,130.68,1.12,9,267,38,7,465,27923,43560
1474652420,143.49,52,30.45,100,120.66,1.12,9,267,38,7,460,27620,43560
1474652125,118.02,53,30.45,101,167.41,6.75,9,267,38,7,455,27325,43560
1474651819,65.45,53,30.45,101,84.09,3.37,9,267,38,7,450,27019,43560
1474651520,92.85,53,30.45,101,63.76,2.25,9,267,38,7,445,26720,43560
1474651219,86.56,53,30.45,101,88.99,6.75,9,267,38,7,440,26419,43560
1474650923,62.53,53,30.45,101,41.66,1.12,9,267,38,7,435,26123,43560
1474650622,52.18,53,30.45,100,100.72,1.12,9,267,38,7,430,25822,43560
1474650320,48.62,53,30.45,100,143.69,4.5,9,267,38,7,425,25520,43560
1474650025,57.37,53,30.45,100,89.85,3.37,9,267,38,7,420,25225,43560
1474649722,34.56,53,30.45,100,56.8,4.5,9,267,38,6,415,24922,43560
1474649418,26.65,53,30.44,100,91.2,2.25,9,267,38,6,410,24618,43560
1474649121,18.06,53,30.44,100,118.15,1.12,9,267,38,6,405,24321,43560
1474648823,12.17,53,30.44,100,128.48,5.62,9,267,38,6,400,24023,43560
1474648525,9.86,53,30.44,100,93.36,2.25,9,267,38,6,395,23725,43560
1474648223,8.31,53,30.44,100,109.53,3.37,9,267,38,6,390,23423,43560
1474647919,6.2,53,30.44,100,117.67,1.12,9,267,38,6,385,23119,43560
1474647624,4.77,53,30.44,100,164.9,1.12,9,267,38,6,380,22824,43560
1474647319,3.1,53,30.44,100,121.43,1.12,9,267,38,6,375,22519,43560
1474647024,1.75,52,30.44,99,212.59,2.25,9,267,38,6,370,22224,43560
1474646721,1.55,52,30.43,99,131.98,0.0,9,267,38,6,365,21921,43560
1474646421,1.27,52,30.43,99,128.2,3.37,9,267,38,6,360,21621,43560
1474646125,1.24,52,30.43,99,127.88,2.25,9,267,38,5,355,21325,43560
1474645823,1.22,52,30.43,99,111.23,2.25,9,267,38,5,350,21023,43560
1474645521,1.26,52,30.43,99,113.38,2.25,9,267,38,5,345,20721,43560
1474645224,1.26,52,30.43,99,116.35,4.5,9,267,38,5,340,20424,43560
1474644920,1.24,52,30.43,98,158.5,3.37,9,267,38,5,335,20120,43560
1474644623,1.24,52,30.43,98,156.19,2.25,9,267,38,5,330,19823,43560
